date,pred,p_up,alloc,regime,btc_fwd,strat,dir_match,variant
2023-04-07,-0.014459013938903809,0.6878986358642578,0.0,BULL,0.09175695980087673,0.002541980731312954,False,H=7_sameK
2023-04-14,-0.037383247166872025,0.5917949676513672,0.0,BULL,-0.10516615884829883,0.00203306817664739,True,H=7_sameK
2023-04-21,-0.013497737236320972,0.6534468531608582,0.0,BULL,0.0751521118122691,0.002541980731312954,False,H=7_sameK
2023-04-28,-0.032790135592222214,0.4787959158420563,0.0,BULL,0.0066154470740353855,0.00203306817664739,False,H=7_sameK
2023-05-05,-0.018972212448716164,0.36623382568359375,0.0,BULL,-0.09186727540965944,0.002541980731312954,True,H=7_sameK
2023-05-12,0.004564493894577026,0.7092655897140503,0.21874708311455535,MILD,0.003181562537203808,0.002681887385764718,True,H=7_sameK
2023-05-19,-0.029884953051805496,0.4303126335144043,0.0,MILD,-0.006485800360562011,0.002541980731312954,True,H=7_sameK
2023-05-26,-0.011767781339585781,0.7484701871871948,0.0,MILD,0.020095544358704087,0.002541980731312954,False,H=7_sameK
2023-06-02,-0.024056212976574898,0.29568350315093994,0.0,MILD,-0.02807295488424555,0.00203306817664739,True,H=7_sameK
2023-06-09,-0.02930852770805359,0.40666308999061584,0.0,MILD,-0.005015898218168391,0.002541980731312954,True,H=7_sameK
2023-06-16,-0.026788953691720963,0.5878080129623413,0.0,MILD,0.16486999430631988,0.002541980731312954,False,H=7_sameK
2023-06-23,-0.05673138052225113,0.4487786293029785,0.0,BULL,-0.007054759926356735,0.002541980731312954,True,H=7_sameK
2023-06-30,-0.009575756266713142,0.4883403778076172,0.0,BULL,-0.004177605670779738,0.002541980731312954,True,H=7_sameK
2023-07-07,0.028256794437766075,0.6887432336807251,1.0,BULL,-0.0010772886204181154,-0.0010772886204181154,False,H=7_sameK
2023-07-14,0.0236721932888031,0.6906217932701111,1.0,BULL,-0.013535559007799125,-0.013535559007799125,False,H=7_sameK
2023-07-21,0.03215556591749191,0.8507911562919617,1.0,BULL,-0.019650374627279033,-0.019650374627279033,False,H=7_sameK
2023-07-28,0.013030300848186016,0.751275897026062,1.0,BULL,-0.006827762984007002,-0.006827762984007002,False,H=7_sameK
2023-08-04,0.03784710913896561,0.8418968319892883,1.0,MILD,0.010717871373865151,0.010717871373865151,True,H=7_sameK
2023-08-11,0.011758677661418915,0.7059019804000854,0.5623100307758649,MILD,-0.11459343988978465,-0.06336283756258372,False,H=7_sameK
2023-08-18,0.08408242464065552,0.8701092004776001,1.0,BEAR,0.00023067475243720992,0.00023067475243720992,True,H=7_sameK
2023-08-25,0.07055284827947617,0.9127359390258789,1.0,BEAR,-0.009783572607992008,-0.009783572607992008,False,H=7_sameK
2023-09-01,0.02556844986975193,0.7945619821548462,0.5052787992198338,BEAR,0.004086409443113004,0.003035875802897041,True,H=7_sameK
2023-09-08,0.022346224635839462,0.8216843605041504,0.4433667301552632,BEAR,0.026610833445900317,0.013164478646398386,True,H=7_sameK
2023-09-15,-0.005722471512854099,0.521034836769104,0.0,BEAR,-0.0007466165413534398,0.0024190270999451258,True,H=7_sameK
2023-09-22,0.004964589141309261,0.5340108871459961,0.062041949882896706,BEAR,0.012295646298326579,0.002982229416720505,True,H=7_sameK
2023-09-29,0.019841570407152176,0.5962780714035034,0.32107618708579194,BEAR,0.03806189922607395,0.013827229742972659,True,H=7_sameK
2023-10-06,0.04406389966607094,0.5946296453475952,0.709650289462005,BEAR,-0.03827598564896684,-0.02661307700200348,False,H=7_sameK
2023-10-13,0.0669788271188736,0.723326563835144,1.0,BEAR,0.10449854813491188,0.10449854813491188,True,H=7_sameK
2023-10-20,0.03674467280507088,0.5727317929267883,1.0,MILD,0.11462959367744951,0.11462959367744951,True,H=7_sameK
2023-10-23,0.03331379219889641,0.7361449599266052,1.0,MILD,0.024857279968938606,0.024857279968938606,True,H=7_sameK
2023-10-27,0.03592762351036072,0.6539842486381531,1.0,MILD,0.02433493193973102,0.02433493193973102,True,H=7_sameK
2023-11-03,0.05196887254714966,0.7771334648132324,1.0,BULL,0.07445534983371149,0.07445534983371149,True,H=7_sameK
2023-11-10,-0.010050846263766289,0.3215678632259369,0.0,BULL,-0.018436459747201428,0.0018217632370527426,True,H=7_sameK
2023-11-17,0.017089899629354477,0.4454491138458252,1.0,BULL,0.030033659329566476,0.030033659329566476,True,H=7_sameK
2023-11-24,0.015339416451752186,0.448408305644989,1.0,BULL,0.025692343631217973,0.025692343631217973,True,H=7_sameK
2023-12-01,0.020867232233285904,0.37130746245384216,1.0,BULL,0.14188501679828525,0.14188501679828525,True,H=7_sameK
2023-12-08,-0.004816921893507242,0.3099619448184967,0.0,BULL,-0.05050124527433042,0.0022421780551329373,True,H=7_sameK
2023-12-15,0.039075423032045364,0.7550593018531799,1.0,BULL,0.04837209080526361,0.04837209080526361,True,H=7_sameK
2023-12-22,0.02164584957063198,0.665196418762207,1.0,BULL,-0.04325975732015086,-0.04325975732015086,False,H=7_sameK
2023-12-29,0.019405188038945198,0.8064290285110474,1.0,BULL,0.049401252051789024,0.049401252051789024,True,H=7_sameK
2024-01-05,-0.035135772079229355,0.3822656571865082,0.0,BULL,-0.030861402316134212,0.0021888639370755136,True,H=7_sameK
