time,asset_futures-funding-rate_funding-rate-open-interest,asset_futures-funding-rate_funding-rate-volume,asset_futures-open-interest_open-interest,asset_futures-volume_trade-count,asset_futures-volume_volume-usd,asset_futures-volume_volume-buy-usd,asset_futures-volume_volume-sell-usd,asset_marketcap_circulating-marketcap,asset_marketcap_circulating-marketcap-dominance,asset_marketcap_fully-diluted-marketcap,asset_price_open,asset_price_high,asset_price_low,asset_price_close,asset_price_volume,asset_sharpe-ratio_sharpe-ratio-30d,asset_sharpe-ratio_sharpe-ratio-90d,asset_sharpe-ratio_sharpe-ratio-1y,asset_sharpe-ratio_sharpe-ratio-3y,asset_supply_circulating-supply,asset_supply_total-supply,asset_volatility_volatility-30d,asset_volatility_volatility-90d,asset_volatility_volatility-1y,asset_volatility_volatility-3y,network_activity_txnCount24Hour,network_activity_activeAddresses24Hour,network_activity_newContractsDeployed24Hour,network_activity_contractDeployers24Hour,network_ecosystem_tvl24HourUsd,network_ecosystem_dexVolume24HourUsd,network_ecosystem_coreCommits24Hour,network_ecosystem_activeDevelopers24Hour,network_ecosystem_ecosystemCommits24Hour,network_financial_feeMedian24HourUsd,network_financial_rolling7dAvgFees,network_financial_avgFeePerTxn24Hour,network_financial_feesTotal24HourUsd,network_financial_feesSupplySide24HourUsd,network_financial_expenses24HourUsd,network_financial_revenue24HourUsd,network_financial_tokenIncentives24HourUsd,network_stablecoin_mints24HourUsd,network_stablecoin_burns24HourUsd,network_stablecoin_outstandingSupplyUsd,network_stablecoin_transferVolumeUsd
2020-07-22,,,,491078.0,1377162130.7382894,716363981.3205825,660798149.4177068,175989521102.0,61.6509,200434884078.1704,9397.553273754153,9551.885264320525,9298.277400129316,9544.518289436686,3740223238.476069,1.1069872883338372,2.2703882816515226,0.264059610773274,0.9173750144734032,18438806.0,21000000.0,0.2920909691380798,0.5801383978674126,0.7640818409482357,0.8369198401356105,364792.0,617809.0,,,,,18.0,42.0,44.0,2.266951752805164,85.4830471171642,3.6962909983257246,1348377.3858612378,1348377.3858612378,8470012.361028943,0.0,8470012.361028943,,,,
2020-07-23,,,,668882.0,1907032054.820087,935369254.75115,971662800.0689368,177256055501.0,61.1197,201867632261.0916,9543.80956505445,9665.74237563479,9471.149469255188,9612.744393385316,4399795243.500788,-0.3705836605971065,2.012228741151618,0.3361696697941805,0.932762860050693,18439693.0,21000000.0,0.2531508749771805,0.5729998033274748,0.7626425556057757,0.8367198399095707,336245.0,606251.0,,,,,11.0,40.0,23.0,2.3846319301633203,93.46846522471137,3.83598698830542,1289831.444882756,1289831.444882756,8120741.749354251,0.0,8120741.749354251,,,,
2020-07-24,,,,618868.0,1485874734.094608,717322445.3982979,768552288.6963098,176215204821.0,61.1863,200673142288.45883,9609.9821948963,9646.887652729403,9479.880813381673,9555.86391849804,3849820661.214243,-0.3217655393749277,1.949741774850042,0.338391835030895,0.9289206840167192,18440531.0,21000000.0,0.2528397181910789,0.5732950940697521,0.7626244320434119,0.8367333657606165,369432.0,692731.0,,,,,5.0,41.0,21.0,1.9732023748807828,100.22838894088828,3.218223270265966,1188914.6591808964,1188914.6591808964,9618441.55269964,0.0,9618441.55269964,,,,
2020-07-25,,,,611499.0,1479967006.1786327,733244038.6051358,746722967.573497,179046885037.0,60.1982,203886791491.80872,9550.294845935192,9743.268974480485,9538.46551991998,9708.894832943271,4226632419.915408,2.332440048203667,2.0311030346851484,0.3449038432364708,0.9666615935650348,18441531.0,21000000.0,0.2269041745887779,0.5739018853642951,0.762711581886393,0.835632226390576,293883.0,636846.0,,,,,3.0,42.0,3.0,1.7959576940102415,101.9638891634468,2.9182553758536383,857625.6446219948,857625.6446219948,8547364.078904357,0.0,8547364.078904357,,,,
2020-07-26,,,,943377.0,2980351768.502642,1520636279.6906688,1459715488.811973,183404626899.0,60.6587,208838840814.9436,9711.641439715646,10133.16984898269,9659.809241574025,9944.706705473502,5738107702.16641,3.658181230081644,2.052364310004839,0.3803163430353017,0.9816068827289764,18442437.0,21000000.0,0.2377794088881284,0.5743339968845171,0.7630464052938125,0.8356691977857075,298580.0,689773.0,,,,,11.0,39.0,13.0,1.5157948557065286,106.2895241915786,2.5296781294304496,755311.2958853436,755311.2958853436,9751448.99029443,0.0,9751448.99029443,,,,
2020-07-27,,,,2438995.0,9164396331.511492,4691360003.980003,4473036327.531487,203625261681.0,62.6781,231851215016.1407,9945.724986431696,11382.82382156929,9934.2937284647,11040.534048387652,12145439280.65772,5.2339644015735125,2.5782375674328484,0.5700491191098296,1.001820882598894,18443425.0,21000000.0,0.4348869243011902,0.613114037695176,0.7699458393091676,0.8374683876356719,326769.0,640790.0,,,,,9.0,38.0,19.0,2.1343397601542216,111.42205423121796,3.872618651348799,1265451.7240825957,1265451.7240825957,9729325.476741975,0.0,9729325.476741975,,,,
2020-07-28,,,,1858871.0,6344415804.197292,3101973196.8553867,3242442607.341906,201651408478.0,62.2132,229592162396.35867,11086.927442520651,11249.958943661404,10601.357736666703,10932.960114112318,9471583998.95611,5.454595860094966,2.53495999151872,0.5489747162103243,0.9786043644821888,18444356.0,21000000.0,0.4313475632755473,0.6135920215168014,0.7700198586144025,0.8370638938806577,354742.0,645778.0,,,,,19.0,40.0,27.0,3.2011350668822867,123.8246197822217,5.794044514882125,2055390.9392983147,2055390.9392983147,9930608.476918057,0.0,9930608.476918057,,,,
2020-07-29,,,,1247174.0,4624412166.604189,2297319679.292064,2327092487.3121266,204989526335.0,62.7926,233381180439.7376,10936.920775973724,11340.565596018594,10856.920185727648,11113.38954474941,7560637998.823117,5.542212431779497,1.946307836634599,0.5734243873310229,0.9967340347492556,18445275.0,21000000.0,0.4320800947455512,0.5558608005790441,0.7701462249791073,0.8369022896428308,346521.0,635316.0,,,,,14.0,40.0,65.0,3.415591665602021,128.55095936424755,5.591855114602948,1937695.226167328,1937695.226167328,10263196.110583004,0.0,10263196.110583004,,,,
2020-07-30,,,,862242.0,2966852614.4692955,1430792658.142691,1536059956.3266046,204969873449.0,62.0211,233347103600.5349,11106.950799344862,11183.196162465863,10877.716812635192,11111.766838120711,6108630234.625315,5.346297267600852,2.0738194734486592,0.5607422352250783,0.9892177732423596,18446200.0,21000000.0,0.4326348909685487,0.5544448585929731,0.7701023271967479,0.8368472763631863,327789.0,584715.0,,,,,19.0,41.0,62.0,3.702140041518725,134.99040459496223,6.076605820937492,1991844.54543928,1991844.54543928,9338916.10868041,0.0,9338916.10868041,,,,
2020-07-31,,,,999860.0,3935891020.5565815,1999318545.8681583,1936572474.6884224,209239341927.0,62.2556,238196776603.21616,11118.124608629378,11449.30668382083,10982.151731868376,11342.703647772198,6821502189.022629,6.092429160839424,2.065782237753186,0.5240517716649915,0.9827943470507012,18447043.0,21000000.0,0.4334287255648141,0.5542824834240807,0.7687035920975929,0.8366582667290634,356906.0,673924.0,,,,,9.0,42.0,41.0,3.110752299404716,141.41303807565507,5.382870019635124,1921178.6072278933,1921178.6072278933,10702899.601719012,0.0,10702899.601719012,,,,
2020-08-01,,,,1276659.0,5177566786.046976,2525285268.486664,2652281517.560313,217982578573.0,61.3644,248137150370.54028,11360.921340847524,11882.349974925872,11242.997431072088,11816.054779549537,8004628511.764721,6.671365118402608,2.2189836884215746,0.5364826521054377,1.0175483358848647,18448000.0,21000000.0,0.4478849639269975,0.5586589583595,0.7691341265499673,0.8364772493306449,296705.0,606315.0,,,,,14.0,44.0,17.0,3.057403296208137,146.73812411914716,5.002309020721874,1484210.0979932838,1484210.0979932838,9909537.332039565,0.0,9909537.332039565,,,,
2020-08-02,,,,1602398.0,6416342678.320086,3047729446.932488,3368613231.3875985,204267761629.0,60.8627,232514862973.98224,11811.018043851886,12095.57330411742,10710.830782452193,11072.136332094393,10075230476.131071,4.83857419033178,1.7742392914069616,0.4383972582308307,0.9958302412455208,18448812.0,21000000.0,0.5028232307610553,0.5737890190760825,0.7717297561090521,0.8373004217779859,287869.0,627377.0,,,,,5.0,45.0,5.0,2.424687312735247,151.5506688834358,4.216976697776304,1213936.8650121668,1213936.8650121668,10031716.874872936,0.0,10031716.874872936,,,,
2020-08-03,,,,824455.0,3026669478.3200083,1440626497.2209475,1586042981.0990615,207330582225.0,60.33690000000001,235989546008.3249,11062.780245944074,11472.397071191795,10970.30681749703,11237.59742896785,6063189538.447476,5.270444193449716,1.894992062301388,0.4227422919905876,0.9881512361739596,18449725.0,21000000.0,0.5023534690806521,0.5741987956819424,0.7714107847960356,0.8371301311447894,333753.0,726708.0,,,,,10.0,43.0,62.0,2.3932004432432947,153.81364306805818,4.392624557321924,1466051.623879864,1466051.623879864,11403969.544351656,0.0,11403969.544351656,,,,
2020-08-04,,,,760948.0,2514898529.909817,1156261408.6088936,1358637121.300923,206562910626.0,60.3035,235102864625.71805,11232.405777971158,11407.914474035952,11042.16018446745,11195.374505986574,6111890873.244637,4.965447487942394,1.7492978221535689,0.398727231748942,0.9764343398897304,18450737.0,21000000.0,0.5037208138424147,0.5736322094277987,0.7713016240356615,0.8370296849571168,329032.0,630921.0,,,,,23.0,45.0,32.0,2.082822097821033,142.93343948821877,3.805310836099024,1252069.035023334,1252069.035023334,10185395.673161602,0.0,10185395.673161602,,,,
2020-08-05,,,,922677.0,3542776274.830157,1723944452.658035,1818831822.1721213,216876409330.0,60.8718,246829297364.5024,11198.4240049518,11796.193758881072,11111.071015535328,11753.776064976304,7276140051.897337,6.0756798565587,1.9802419978591428,0.3677032165950532,0.9455838426992944,18451637.0,21000000.0,0.522014581611333,0.5810056913409485,0.7693450227913564,0.8338851812564436,291814.0,582735.0,,,,,21.0,45.0,122.0,3.075269004160998,136.95058278540418,5.335943018613813,1557102.876033771,1557102.876033771,9219289.18942815,0.0,9219289.18942815,,,,
2020-08-06,,,,849927.0,3189424706.226321,1507794844.082549,1681629862.1437716,217232451634.0,60.743100000000005,247223459086.8804,11748.096450556232,11904.814770355635,11583.76469618795,11772.54567080383,7012594256.400821,5.503272743750129,1.4256349253792326,0.4080979274982732,0.9491306759363186,18452462.0,21000000.0,0.51757056732889,0.5527587235984872,0.7687760378522254,0.8338677111677968,356612.0,722596.0,,,,,6.0,46.0,57.0,3.628767598671572,139.33056513266524,6.467594740350542,2306421.895545888,2306421.895545888,11460379.660225404,0.0,11460379.660225404,,,,
2020-08-07,,,,1006746.0,3613473619.919132,1686631046.6644936,1926842573.254639,214090933983.0,61.1803,243635510137.1517,11769.57307164128,11905.26633059167,11367.896344927982,11601.690958911986,7167367161.891066,5.36287225923065,1.4624646478647263,0.332331511320662,0.9225205901754246,18453425.0,21000000.0,0.5198600126853623,0.552089328195524,0.767724712755272,0.8334044049811227,326499.0,690985.0,,,,,7.0,46.0,34.0,2.8240091534810183,134.86450560477047,4.907665483286029,1602347.872627405,1602347.872627405,11094238.259064484,0.0,11094238.259064484,,,,
2020-08-08,,,,668174.0,2094530216.6994023,995794857.995762,1098735358.703641,217250406439.0,60.393600000000006,247218263161.1071,11601.535832972091,11809.714129671363,11540.407032461351,11772.298245767004,4855761912.248128,5.266933148432554,1.781563854934459,0.3491048141809655,0.9265528128526098,18454375.0,21000000.0,0.5188673520470277,0.5492327214566626,0.7678480938113766,0.8334332952150542,283631.0,631795.0,,,,,17.0,46.0,19.0,1.4014985889532223,128.1089478819444,3.2507545871238253,922014.7743005176,922014.7743005176,10365249.980799872,0.0,10365249.980799872,,,,
2020-08-09,,,,579517.0,1665282254.9806087,793178529.083266,872103725.8973423,215720442601.0,60.2244,245465455577.36792,11771.545055964258,11806.545213106723,11535.238228691296,11688.8312179699,4839085200.646288,5.654643637627348,2.463520961330506,0.3554743334874435,0.9334165779160246,18455262.0,21000000.0,0.5119780788419228,0.5214577229842337,0.7677862029633198,0.8333159058930258,268402.0,620395.0,,,,,14.0,46.0,20.0,0.8583958324430416,121.38155446529666,2.7239105952584826,731103.0515885672,731103.0515885672,11374503.080075616,0.0,11374503.080075616,,,,
2020-08-10,,,,1050412.0,4066782358.686131,1953750764.9436595,2113031593.742472,219551133675.0,60.05200000000001,249810974991.05765,11687.62410269468,12069.982116205834,11579.45580736355,11895.760713859889,8020597340.613868,5.9224572582117725,2.7470723601344647,0.4413680733472312,0.9308267054507088,18456250.0,21000000.0,0.512966795334943,0.5203357764171193,0.7664315204959135,0.8332490898884298,308367.0,596610.0,,,,,9.0,45.0,29.0,2.945601043775037,121.83252718125064,5.154468338341236,1589467.938089272,1589467.938089272,10181950.239119846,0.0,10181950.239119846,,,,
2020-08-11,,,,1267697.0,4603496175.009118,2148306656.1707177,2455189518.8384004,210238160392.0,60.0774,239203506653.5233,11895.177152836855,11940.21874924685,11144.903988166485,11390.643173977303,8317440452.393423,4.821149144933369,2.1854244088921733,0.357137776777004,0.8882339783666046,18457093.0,21000000.0,0.5393845275853807,0.5264029186233206,0.7673786794814994,0.8328983860451882,349952.0,699555.0,,,,,8.0,46.0,66.0,2.879283830651825,127.67033214061094,4.970344440718634,1739381.9777183677,1739381.9777183677,11037120.900881711,0.0,11037120.900881711,,,,
2020-08-12,,,,863230.0,2872847899.0523586,1380266847.512298,1492581051.5400603,213533314116.0,59.5827,242940221456.94672,11390.31929824832,11619.877297027031,11190.133830990617,11568.58197414032,6776549604.10465,5.002491210086153,1.918342150257115,0.3955619252769575,0.8710514720777289,18458037.0,21000000.0,0.5401997658119525,0.5162897571854183,0.7673687053471789,0.8322516725014316,346405.0,699185.0,,,,,17.0,47.0,40.0,2.628793033408456,126.3891477695799,4.124705321389533,1428818.5468559412,1428818.5468559412,11213281.012137232,0.0,11213281.012137232,,,,
2020-08-13,,,,1005584.0,3347773285.233228,1615973432.5873475,1731799852.6458795,217558424074.0,58.7775,247506498208.6462,11566.808493433147,11798.464731275664,11290.30675435507,11786.023724221248,7411164850.695429,5.567470985760167,1.6965225720577537,0.4813351314630032,0.8594242185021794,18459018.0,21000000.0,0.5392306814321861,0.5082185709007492,0.7661459107697629,0.8318691097481763,325346.0,594471.0,,,,,15.0,48.0,18.0,2.304786178999167,113.63533315313262,3.863103038021957,1256845.1210082916,1256845.1210082916,10587611.509777425,0.0,10587611.509777425,,,,
2020-08-14,,,,675514.0,2223720923.2420707,1064929452.0048668,1158791471.237204,217323331817.0,58.2623,247226401016.235,11808.973915144772,11860.669678151737,11661.627223067077,11772.685762677856,6406433973.068779,5.487693818640561,2.120027214717239,0.586099119415803,0.8327510681014345,18459962.0,21000000.0,0.5398345549819377,0.4973765540474636,0.7619507591964926,0.8310493482115554,365679.0,707509.0,,,,,25.0,49.0,38.0,1.9762593645201263,109.11657222679824,3.428085460252033,1253578.8630195032,1253578.8630195032,12279561.327050127,0.0,12279561.327050127,,,,
2020-08-15,,,,894650.0,3130969404.6888995,1509191524.9029517,1621777879.7859476,219085536355.0,58.2103,249216904439.64062,11774.285364916725,11984.876250119376,11735.955219755122,11867.471639982889,6423974011.460304,5.829342878875755,2.115919637675854,0.5595205991847291,0.8517733719099475,18461012.0,21000000.0,0.5373268413428335,0.4973556518334017,0.761499133754341,0.8307285828475195,313760.0,639920.0,,,,,13.0,50.0,13.0,1.1859153312570727,107.56606178814688,2.5518369187965897,800664.351641618,800664.351641618,11562674.479756476,0.0,11562674.479756476,,,,
2020-08-16,,,,714142.0,2321424672.0226574,1080539533.9052658,1240885138.1173916,219975583223.0,57.9791,250216146705.86707,11857.019998409234,11938.23691556225,11704.41833288443,11915.054605041289,5543409548.335956,6.113281942228005,1.913711460479188,0.5579409614855504,0.8327825271013116,18461987.0,21000000.0,0.5348029268361936,0.494056128399127,0.7614949607185522,0.830179667825627,285069.0,611287.0,,,,,4.0,51.0,4.0,1.0418162510168407,107.2129090375553,2.510963447523976,715797.8390222123,715797.8390222123,11246879.982568152,0.0,11246879.982568152,,,,
2020-08-17,,,,1303673.0,4803034078.287449,2345754019.497053,2457280058.790396,227018981250.0,58.7267,258214530345.77072,11924.00110181586,12465.332079091104,11781.35984299602,12295.930016465272,8681848006.080112,6.707517890802438,2.115873451216472,0.6159828849789788,0.855216019425341,18462937.0,21000000.0,0.5396989344764307,0.4974565943820594,0.7619769418697543,0.8302183888286839,292944.0,523369.0,,,,,19.0,54.0,76.0,2.138155340722439,99.54024647759825,3.3540179699473653,982539.440188261,982539.440188261,9394487.71126149,0.0,9394487.71126149,,,,
2020-08-18,,,,1103437.0,4065859799.714179,1879124750.6890664,2186735049.025113,220851239252.0,58.642700000000005,251188711365.054,12306.847934271756,12394.581645845794,11866.582685255178,11961.367207859712,7953591222.154499,5.8904198375561165,1.8328028035716228,0.5676542347760931,0.860030157376368,18463712.0,21000000.0,0.5541208209517878,0.5011699594136142,0.7624949044432855,0.8300577067402569,346036.0,606161.0,,,,,22.0,53.0,74.0,3.144164931261201,100.57243699193494,5.528205006291571,1912957.9475571096,1912957.9475571096,10585395.593895923,0.0,10585395.593895923,,,,
2020-08-19,,,,1165408.0,4174545039.858199,1981833973.710872,2192711066.147327,216794728632.0,59.1797,246563622861.8155,11959.34081191052,12026.60717150026,11621.3207008608,11741.12489818169,7189165473.046727,5.367885682574058,1.9229257394030608,0.4709620904675451,0.8481488665018623,18464562.0,21000000.0,0.5609522301999246,0.4991165739021875,0.7606035536017961,0.8301102610151844,333879.0,599579.0,,,,,4.0,53.0,67.0,3.385077148064605,104.13728695381955,5.220803075913207,1743116.5101828258,1743116.5101828258,10187121.56387202,0.0,10187121.56387202,,,,
2020-08-20,,,,607768.0,1770696077.4210794,840696865.930953,929999211.4901264,219144522592.0,58.438,249224090094.5464,11769.27136365057,11895.093512710571,11680.277583060242,11867.813814026016,5177463877.124813,5.72032904890645,2.4380357848982204,0.5022073676633136,0.8608326506303269,18465450.0,21000000.0,0.5587499373426046,0.4887228929129332,0.7604920354129421,0.8300099811987459,333683.0,616697.0,,,,,19.0,52.0,60.0,2.8126389180776465,107.4658309318999,4.621406794657967,1542084.8834618544,1542084.8834618544,10770628.279599898,0.0,10770628.279599898,,,,
2020-08-21,,,,834388.0,2635227482.545105,1192593876.3512173,1442633606.193889,212832561821.0,59.243100000000005,242033801689.5918,11864.363492713574,11888.439467279344,11495.068113573368,11525.4191280758,6997766449.461601,4.512920702416502,2.0806166401589814,0.5420153871504819,0.8547694586280556,18466362.0,21000000.0,0.5694178488066277,0.4923074292541171,0.7587713063519147,0.8301420249910674,314297.0,724679.0,,,,,24.0,52.0,55.0,2.8096217323837784,112.10253563890856,5.09495534031213,1601329.1785940817,1601329.1785940817,11397433.32878349,0.0,11397433.32878349,,,,
2020-08-22,,,,597341.0,1686909314.7876923,782315199.7335116,904594115.0541816,215731057173.0,58.7625,245317026523.20383,11526.92863993434,11694.18725007026,11379.36211032103,11681.763167771613,5036854100.403981,4.459840116408946,2.172677106627788,0.5625249243939935,0.852501560424628,18467337.0,21000000.0,0.569001234035065,0.4927196790785773,0.7588564475866307,0.8301037617029775,311699.0,602453.0,,,,,8.0,52.0,8.0,1.9931054791661065,115.66597477146318,3.463360153574541,1079525.8965090308,1079525.8965090308,9813135.17893416,0.0,9813135.17893416,,,,
2020-08-23,,,,500122.0,1282751492.054165,610422610.3293397,672328881.7248251,215242067583.0,58.351,244749789881.2972,11675.80771247975,11718.466609527452,11527.97410200264,11654.75189910939,3889218047.6502495,4.246352823986378,2.6264287298084024,0.5211604882411839,0.8464403760234046,18468181.0,21000000.0,0.5697839956532791,0.4811137339746887,0.7583335190199612,0.8300843863262127,288728.0,627156.0,,,,,5.0,50.0,6.0,0.6534266959118401,115.5013302706678,2.3784596502889617,686727.8979086314,686727.8979086314,11400692.485126149,0.0,11400692.485126149,,,,
2020-08-24,,,,551848.0,1481268842.998075,704260978.4230807,777007864.5749943,217210026641.0,57.8573,246974419276.3685,11655.830735029827,11832.21454231935,11598.346697305496,11760.686632208024,4391540342.487873,4.567872500894068,2.5319914540430823,0.5675366384734223,0.8329582125891133,18469162.0,21000000.0,0.5680869511369394,0.4799619593801504,0.7578793584983249,0.8297515093549913,329133.0,572980.0,,,,,20.0,50.0,25.0,1.5857110931744334,115.2624852186907,2.795546182786485,920106.501779064,920106.501779064,10922288.872179652,0.0,10922288.872179652,,,,
2020-08-25,,,,1001625.0,3537003891.425641,1616955171.5786307,1920048719.8470109,209265999600.0,57.91030000000001,237929734630.6496,11754.166725824669,11766.419883445758,11139.06291431248,11329.987363364266,6344191673.38855,3.3647332141969155,2.2483911304495456,0.5194315129947982,0.814351537033865,18470100.0,21000000.0,0.5858016402587146,0.4861698444472457,0.7588166373762345,0.8300383326318289,304409.0,574803.0,,,,,32.0,53.0,39.0,2.010331572419723,105.46907870683296,3.40091260716604,1035268.4058348072,1035268.4058348072,9201128.542455409,0.0,9201128.542455409,,,,
2020-08-26,,,,691342.0,2254538204.726198,1095474234.3845935,1159063970.3416047,211710833888.0,57.8654,240699019086.7513,11328.656989654688,11539.540963547077,11247.411742425134,11461.858051750063,5443521954.359298,3.1511284272665403,2.036842138175823,0.5061012700602103,0.8215672169438333,18470900.0,21000000.0,0.5828396550394014,0.4805445934324635,0.7586012837037145,0.8300489913432909,324184.0,647079.0,,,,,15.0,54.0,46.0,2.240281990711241,99.69422382930084,3.8198118774896224,1238321.8936920958,1238321.8936920958,10131727.81673576,0.0,10131727.81673576,,,,
2020-08-27,,,,973264.0,3356078027.3063927,1620129993.1729257,1735948034.1334667,209069679953.0,58.1587,237684969582.6997,11463.240437071065,11585.718686062315,11140.910005602916,11318.331884890464,6115274148.314046,0.855118962825448,1.61526167677549,0.5150852092771931,0.8172140818581007,18471775.0,21000000.0,0.4524438190380551,0.4752519997397406,0.7584626668856588,0.8300856218056165,328157.0,558162.0,,,,,17.0,53.0,30.0,2.6025494740337844,98.70255190307212,4.242230304930446,1392117.5701750603,1392117.5701750603,9132597.116294136,0.0,9132597.116294136,,,,
2020-08-28,,,,606816.0,1705300983.4314995,861431099.8109437,843869883.620556,213017533669.0,57.7753,242162519361.2015,11336.879393968533,11546.486938118462,11282.215022490776,11531.548541009595,4889477024.974408,1.614310834131926,1.910703450086255,0.6000126165209805,0.8208497593345746,18472587.0,21000000.0,0.4545806760403393,0.4750488342802236,0.7572733584389485,0.8301288812815124,352722.0,702462.0,,,,,16.0,53.0,59.0,1.956170283195192,93.46782487692283,3.3443596683600183,1179629.2309432824,1179629.2309432824,11629601.283876682,0.0,11629601.283876682,,,,
2020-08-29,,,,420518.0,1127156592.597987,531146277.0394789,596010315.558508,212027978959.0,57.2264,241024200255.73248,11537.2901227312,11583.37398434237,11436.18917395904,11477.342869320595,3838665811.103252,1.0797099840773206,1.63700298803995,0.6260082977702915,0.8000072762351944,18473612.0,21000000.0,0.4525520731071253,0.4723608796780821,0.7568585123260572,0.8297177221130418,292783.0,654586.0,,,,,12.0,53.0,12.0,1.3758404122895915,89.70162041040241,2.5891292494999805,758053.0290563528,758053.0290563528,10504136.347174142,0.0,10504136.347174142,,,,
2020-08-30,,,,496802.0,1514477037.485751,762274315.1517156,752202722.334035,216434685549.0,56.7264,246021487354.8137,11474.066547848448,11716.747495678996,11464.137321249978,11715.308921657796,4654064456.64065,1.60641093836211,2.038723021187005,0.6412655404564331,0.8084838789416405,18474518.0,21000000.0,0.4573156940050581,0.4705325843392479,0.7570659796705392,0.8297896785551128,269114.0,538615.0,,,,,8.0,52.0,9.0,1.490209688249227,90.3466863037884,2.761640407518514,743196.0966289374,743196.0966289374,9202224.521921763,0.0,9202224.521921763,,,,
2020-08-31,,,,563120.0,1732105148.0266695,825417649.5284325,906687498.498237,215320000570.0,56.3488,244743984860.7416,11720.933843499342,11780.105722070708,11581.041326903847,11654.475469559124,5365119373.505064,0.9275634455643827,1.3886577584833226,0.6327432297430369,0.7934696307042677,18475306.0,21000000.0,0.4526136751146443,0.4438486521799209,0.7570925920832041,0.8296137713548166,302920.0,560085.0,,,,,30.0,51.0,57.0,2.111654810072141,92.28739937464468,3.5326915973870823,1070122.938680495,1070122.938680495,10959842.686390044,0.0,10959842.686390044,,,,
2020-09-01,,,,832843.0,2933870821.3238254,1451763884.513233,1482106936.810592,220369868109.0,55.1949,250471307024.5677,11667.657508637463,12058.548473022787,11564.242928543052,11927.205096407986,7690208943.900861,0.4824431639566139,2.304944368415561,0.6399505517826707,0.7885056831686662,18476237.0,21000000.0,0.4380624497799617,0.4238497889941955,0.7572313694509726,0.8294472925702723,376508.0,643572.0,,,,,20.0,52.0,31.0,2.4532635343514806,97.1105585688876,3.964129193160876,1492526.354258615,1492526.354258615,11407082.85900146,0.0,11407082.85900146,,,,
2020-09-02,,,,1117921.0,3877211306.7662144,1793361556.9885232,2083849749.7776911,210580588513.0,55.5677,239332385793.1274,11924.260704129409,11959.38791672198,11221.037260686708,11396.78027586321,8598692760.761131,1.0720129822669502,1.7122837124577197,0.5002532449217885,0.8003828791603709,18477200.0,21000000.0,0.4088818926395209,0.4331469945609825,0.75608042445206,0.8287762132603409,317449.0,619739.0,,,,,13.0,55.0,60.0,2.6009423103613227,100.0730165433374,4.623194172944348,1467628.3670070102,1467628.3670070102,10357734.86427076,0.0,10357734.86427076,,,,
2020-09-03,,,,1687610.0,6228732619.085497,2877239917.3804426,3351492701.7050533,188061663885.0,55.9762,213728491440.6824,11394.392834255092,11454.462528946688,10041.547884483158,10177.547211461067,10770663616.754986,-1.837564049797397,0.5310260320340979,0.3251557269259872,0.7524687857299678,18478093.0,21000000.0,0.5462375151003885,0.4843427584230621,0.7634680698558285,0.8311689338314223,310922.0,576367.0,,,,,12.0,53.0,36.0,2.734574815923845,102.96062158801648,4.687754377829649,1457525.9666635504,1457525.9666635504,8749011.687851593,0.0,8749011.687851593,,,,
2020-09-04,,,,1490120.0,5156631663.366553,2516952795.2900777,2639678868.0764747,193493127190.0,56.0631,219891344923.5941,10181.18118119889,10621.124023777673,10012.490166518855,10471.016424933056,8849021819.123268,-1.093035275667386,0.9192965763459549,0.3690673972132455,0.7971856868058724,18478925.0,21000000.0,0.5570518976128082,0.4863039270639889,0.7639948322582188,0.8300105077836721,298286.0,628574.0,,,,,18.0,54.0,36.0,2.912694246466692,110.39173574870811,5.417017412644267,1615820.4559480078,1615820.4559480078,8769575.258550772,0.0,8769575.258550772,,,,
2020-09-05,,,,1602951.0,4713229509.8158,2191572627.994128,2521656881.8216715,187846201859.0,57.7792,213464411490.95044,10469.099773248558,10570.231728285706,9903.760413503478,10164.971975759545,8776962976.456095,-2.8801568345337976,0.6325634906575224,0.3324913676695171,0.7693608011806845,18479756.0,21000000.0,0.5336319210747271,0.4898263671794362,0.7645562119492278,0.8298970368110956,325523.0,607910.0,,,,,9.0,54.0,14.0,2.2182738270867848,118.1961811764822,3.7683900277960594,1226697.6270182566,1226697.6270182566,9016853.36771324,0.0,9016853.36771324,,,,
2020-09-06,,,,944246.0,2268328630.80048,1035716138.7397664,1232612492.0607135,189551392822.0,56.7428,215391815601.4684,10160.254629027142,10351.409125752723,10010.780869214062,10256.753123879447,5650464036.548714,-2.7263609565226634,0.6316987545809268,0.3758870601729002,0.75468051581174,18480643.0,21000000.0,0.5349698561966325,0.4898197852671903,0.7641634568776651,0.8294948398924099,262820.0,705416.0,,,,,10.0,53.0,10.0,1.2989036338845863,119.19433857681028,2.7483949896300697,722333.1711745749,722333.1711745749,9573287.395965405,0.0,9573287.395965405,,,,
2020-09-07,,,,1168286.0,3089871934.984097,1461339103.5522656,1628532831.431832,191693582371.0,57.0623,217814911122.0341,10250.30670658514,10405.810773571764,9897.864825915098,10372.13862485877,5417102062.615061,-2.1510954394531567,0.6994470277164606,0.368766535224705,0.7582033351058474,18481587.0,21000000.0,0.5361463337211246,0.4902567228801108,0.7640676108477864,0.829513647302667,327662.0,761926.0,,,,,12.0,55.0,51.0,1.3427496661872236,119.5441246775438,2.984093330010176,977773.988697794,977773.988697794,11057314.0143975,0.0,11057314.0143975,,,,
