date,spot_open,spot_high,spot_low,spot_close,spot_volume_btc,spot_volume_usd,spot_trade_count,spot_taker_buy_btc,spot_taker_buy_usd,futures_open,futures_high,futures_low,futures_close,futures_volume_btc,futures_volume_usd,binance_funding_daily,binance_funding_mean,binance_funding_max,binance_funding_min,funding_count,gap_pct,true_range,atr_14,atr_pct,intraday_range_pct,candle_body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,spot_taker_buy_ratio,spot_taker_sell_ratio,volume_per_trade,trade_count_zscore,basis_pct,basis_annualized,basis_ma7,basis_ma30,basis_zscore,has_futures_data,has_funding_data
2021-03-20,58030.01,59880.0,57820.17,58102.28,44476.941776,2616535093.051585,1724131,22212.446723,1307023993.1234434,58089.11,59948.0,57881.0,58145.61,203680.149,12000524068.54844,0.00142668,0.00047556000000000003,0.0004928,0.00044452,3.0,0.0,2059.8300000000017,3687.095000000001,6.345869731790217,3.545179294168838,0.03508541967055375,0.8630420957069271,0.10187248462251915,1.0,0.4994148841183581,0.5005851158816419,0.02579672993293433,-1.0930178090728087,0.07457538671460354,0.29830154685841415,0.08993896699494165,0.07967693990784505,-0.34278643614422716,1,1
2021-03-21,58100.02,58589.1,55450.11,57351.56,48564.470274,2774223129.62381,1773546,23648.941676,1350989191.2768383,58144.44,58638.7,55403.55,57415.18,237518.696,13576194106.98524,0.00083741,0.0002791366666666667,0.00042375,0.0001,3.0,-0.00388969245269211,3138.989999999998,3727.892142857144,6.500071040538642,5.473242576139164,0.23843975291415379,0.15580807839464353,0.6057521686912027,-1.0,0.4869597370788363,0.5130402629211637,0.02738269561319526,-0.9356678379918381,0.11092985090554228,0.4437194036221691,0.08911611785166285,0.0775254977518006,0.3612249628660652,1,1
2021-03-22,57351.56,58430.73,53650.0,54083.25,62581.626169,3527479514.3256526,1927345,30749.059028,1733579080.5690005,57415.19,58500.0,53635.81,54129.56,293062.947,16556509289.78695,0.00146458,0.00048819333333333337,0.00051919,0.00045562,3.0,0.0,4780.730000000003,3845.9364285714296,7.111141487561176,8.839576024000042,0.6836424562775968,0.22573330851146264,0.09062423521094053,-1.0,0.49134324098518933,0.5086567590148107,0.03247038084463342,-0.5733082601643849,0.08562725058127547,0.3425090023251019,0.0907098033189562,0.07582993190926664,-0.14375054077355612,1,1
2021-03-23,54083.25,55830.9,53000.0,54340.89,59789.365427,3264650774.817461,1740349,29563.40974,1614722150.8192565,54129.56,55890.68,52981.4,54400.0,276199.041,15088688822.77058,0.00093074,0.00031024666666666667,0.00042245,0.0002421,3.0,0.0,2830.9000000000015,3826.315714285716,7.041319555652688,5.209520859890225,0.09100992617188855,0.526337913737681,0.3826521600904304,1.0,0.4944593328406459,0.5055406671593541,0.03435481356153277,-0.9371583027633071,0.10877628246427429,0.43510512985709715,0.09283242674515715,0.07487693297907788,0.299439354649082,1,1
2021-03-24,54342.8,57200.0,51700.0,52303.65,83537.465021,4583159614.046461,2401988,39323.130067,2161386678.806821,54400.0,57234.79,51666.0,52311.54,394172.526,21637316948.63563,0.0009644300000000001,0.0003214766666666667,0.00053454,0.00016567,3.0,0.0035148485790414776,5500.0,3906.1235714285726,7.468166316172145,10.515518515438215,0.3707545454545457,0.5194909090909086,0.10975454545454572,-1.0,0.4707244834053174,0.5292755165946825,0.03477846892698881,0.5363915127339003,0.015084989288509343,0.06033995715403737,0.08382568224779431,0.07331953053879924,-1.563046096382637,1,1
2021-03-25,52303.66,53287.0,50427.56,51293.78,87400.534538,4536327184.957861,2099425,42947.397733,2229351569.5870266,52307.89,53255.2,50452.08,51325.21,416848.091,21627711387.30238,0.00031828,0.00010609333333333334,0.00011828,0.0001,3.0,1.9119124577419104e-05,2859.4400000000023,3833.4278571428586,7.473475062946927,5.574633025680701,0.3531740480653568,0.3438925104216195,0.3029334415130237,-1.0,0.49138598476565754,0.5086140152343425,0.04163070104338093,-0.028393195987136393,0.06127448591232756,0.24509794364931023,0.07973030031066733,0.07270303731287461,-0.6407034352883584,1,1
2021-03-26,51293.78,55073.46,51214.6,55025.59,63813.774692,3397036140.751637,1773150,31822.545238,1694326043.3371155,51325.21,55123.0,51260.0,55030.0,271957.842,14483003307.72439,0.00036,0.00012,0.00016,0.0001,3.0,0.0,3858.8600000000006,3886.2985714285724,7.062711315641636,7.012846204829428,0.9670757684912117,0.012405218121414773,0.020519013387373546,1.0,0.4986783087443568,0.5013216912556432,0.03598893195273947,-1.0193709251215521,0.008014452911824286,0.032057811647297145,0.06632609982547955,0.07123696138230705,-1.6663446801022237,1,1
2021-03-27,55025.59,56700.36,53950.0,55817.14,50105.475055,2767070175.861931,1528776,24739.948471,1365965317.2505236,55030.0,56658.76,54001.0,55828.0,234435.346,12939134315.65276,0.00030000000000000003,0.0001,0.0001,0.0001,3.0,0.0,2750.3600000000006,3670.9121428571443,6.576675449256526,4.927447017170712,0.28779868817173127,0.3211288704024204,0.39107244142584835,1.0,0.4937573876675821,0.506242612332418,0.03277489642367489,-1.641942829127592,0.01945638920231417,0.07782555680925668,0.05845195732372393,0.07077802516465072,-1.409999040802805,1,1
2021-03-28,55817.14,56559.75,54691.84,55777.63,39050.387511,2178777329.4452167,1551283,19262.725935,1074959545.9590087,55828.0,56588.31,54694.91,55805.08,200603.768,11188756872.79973,0.00030000000000000003,0.0001,0.0001,0.0001,3.0,0.0,1867.9100000000035,3607.3335714285727,6.467348238762695,3.348851501937253,0.02115198269724021,0.39756198103762985,0.58128603626513,-1.0,0.4932787396686891,0.5067212603313109,0.025172961678172196,-1.4551359058705742,0.049213277796142235,0.19685311118456894,0.049635304022381053,0.06980665181899336,-0.8217632744459412,1,1
2021-03-29,55777.65,58405.82,54800.01,57635.47,67857.937398,3877131109.7346454,1983437,34373.804556,1963800173.65606,55804.16,58490.11,54931.15,57677.64,277215.268,15858571872.53349,0.00038171,0.00012723666666666667,0.00018171,0.0001,3.0,3.5856668711228024e-05,3605.8099999999977,3433.9321428571443,5.958018808308745,6.256234225208882,0.5152295878041275,0.2136413177621669,0.27112909443370564,1.0,0.5065553990300494,0.4934446009699506,0.0342122978435917,-0.1955440233632333,0.07316674957278609,0.29266699829114434,0.04785523244973972,0.07252027015632394,-0.36085788154451354,1,1
2021-03-30,57635.46,59368.0,57071.35,58746.57,55122.443122,3221944107.4550304,1612744,27541.52668,1610812657.929902,57676.14,59560.0,57110.0,58794.16,232824.065,13629362092.38509,0.00142785,0.00047595,0.00083501,0.00027258,3.0,-1.7350426745955693e-05,2296.6500000000015,3336.0535714285725,5.678720598374633,3.909419732930793,0.4837959636862386,0.270581063723249,0.24562297259051236,1.0,0.4996427066747312,0.5003572933252688,0.03417928891504169,-1.2600067661562018,0.08100898486499516,0.32403593945998066,0.043888475649842704,0.07317488485773141,-0.20326840242432748,1,1
2021-03-31,58746.57,59800.0,56769.0,58740.55,60975.542666,3575976083.804576,1928224,31074.813187,1823822792.91045,58794.17,59920.0,56812.0,58807.24,337038.349,19776038991.85102,0.00210057,0.00070019,0.00080754,0.00058414,3.0,0.0,3031.0,3206.0507142857155,5.457985521561707,5.15997892426952,0.0019861431870659184,0.34755196304849895,0.6504618937644352,-1.0,0.5096274969985193,0.4903725030014807,0.03162264480993909,-0.3101678882055331,0.11353315554586237,0.45413262218344946,0.05795249940089313,0.07657817532168774,0.4220417888221778,1,1
2021-04-01,58739.46,59490.0,57935.45,58720.44,47415.61722,2789238879.943373,1594431,22966.256736,1351151697.892222,58810.99,59592.22,58002.0,58794.01,196332.114,11561694922.60452,0.00256456,0.0008548533333333333,0.00109277,0.00051932,3.0,-0.0018556176270119764,1554.550000000003,3095.1635714285726,5.271015631743516,2.6473745768935024,0.012235051944290478,0.48280209706989125,0.5049628509858183,-1.0,0.4843605985226485,0.5156394014773515,0.029738268523379185,-1.2378052351668467,0.1252885707259682,0.5011542829038728,0.06709736865998465,0.08007183873835472,0.6321413587052347,1,1
2021-04-02,58720.45,60200.0,58428.57,58950.01,47382.418781,2811159761.2684674,1666356,23695.695154,1406393729.8307693,58797.56,60397.85,58490.03,59031.36,189391.958,11251166314.77901,0.00279249,0.00093083,0.00106221,0.00071058,3.0,1.702984513529073e-05,1771.4300000000003,2993.3185714285723,5.0777236024702495,3.0049698040763695,0.12959021807240756,0.705638947065364,0.16477083486222843,1.0,0.5000946714755262,0.4999053285244738,0.028434751506280772,-0.9661708479373557,0.13799828023777866,0.5519931209511146,0.08566648684940671,0.08305772612950173,0.8622866131371756,1,1
