date,price_usd,price_open,price_high,price_low,volume_usd,futures_close,futures_volume_usd,eth,gold,copper,m2_supply,fed_balance_sheet,nupl,miners_revenue_usd,stablecoin_supply,hash_rate,open_interest,futures_trade_count,reserveRisk,puellMultiple,funding_rate_mean
2022-08-01,23268.01,23296.36,23509.68,22850.0,16177346082.106804,23257.6,11554380879.33471,1635.19580078125,1769.0,3.552000045776367,21638.4,8890004.0,0.0637,19729877.55948487,152817594905.0,187218281.8376596,,7158524.0,0.0006360031,0.576,8.816333333333335e-05
2022-08-02,22987.79,23266.9,23459.89,22654.37,17296196001.515198,22975.1,14363033396.88062,1632.9454345703125,1771.0999755859375,3.524499893188477,21638.4,8890004.0,0.052,22258431.153266463,153098685333.0,213373778.31876007,,8792506.0,0.0006380905,0.535,8.539333333333333e-05
2022-08-03,22818.37,22985.93,23647.68,22681.22,15892705098.237371,22801.5,13201647982.58276,1618.87451171875,1758.0,3.469500064849853,21638.4,8874620.0,0.0641,21028442.886377253,153007868290.0,199607727.01757264,,7822865.0,0.000641886,0.483,2.5e-06
2022-08-04,22622.98,22816.91,23223.32,22400.0,15904236780.929,22608.9,12515146172.92225,1608.205810546875,1788.5,3.4830000400543213,21638.4,8874620.0,0.0362,18839635.08215793,152980044860.0,183293576.20328617,,7198051.0,0.0006211819,0.565,1.0076666666666666e-05
2022-08-05,23312.42,22622.41,23472.86,22586.95,18306830281.962173,23298.1,13716626797.39787,1732.254638671875,1772.9000244140625,3.552999973297119,21638.4,8874620.0,0.0618,21643866.812331174,152921972037.0,210085555.7118224,,7744541.0,0.0006373151,0.601,3.527e-05
2022-08-06,22954.21,23313.56,23354.36,22909.52,11339577558.667068,22943.3,5272174727.75062,1691.6580810546875,1772.9000244140625,3.552999973297119,21638.4,8874620.0,0.0516,23328894.891766075,153097891779.0,225491829.9721472,,3196597.0,0.000638219,0.598,8.492333333333335e-05
2022-08-07,23174.39,22954.21,23402.0,22844.62,10672041247.70456,23167.8,6267656688.48691,1699.350830078125,1772.9000244140625,3.552999973297119,21638.4,8874620.0,0.058,22943955.70478637,153128003451.0,222690689.0141953,,3534234.0,0.0006423358,0.558,3.888e-05
2022-08-08,23810.0,23174.39,24245.0,23154.25,17311471648.515503,23804.4,13485945119.50385,1775.51611328125,1786.800048828125,3.587500095367432,21638.4,8874620.0,0.0836,21410454.393506907,153055721048.0,201682132.83796665,,7144382.0,0.0006550947,0.541,7.596666666666667e-05
2022-08-09,23149.95,23810.98,23933.25,22865.0,15621089700.27671,23140.2,11634879431.41769,1703.0250244140625,1794.0,3.5924999713897705,21638.4,8874620.0,0.0604,20930544.163499217,152826070303.0,200281563.36740136,,6642503.0,0.0006373905,0.578,9.306666666666667e-05
2022-08-10,23954.05,23151.32,24226.0,22664.69,19298289881.94625,23940.9,17921041663.21249,1851.74267578125,1795.5999755859375,3.6554999351501465,21638.4,8879138.0,0.0887,21691310.233842485,152747500072.0,207284414.7538705,,9150671.0,0.0006571174,0.548,2.902333333333333e-05
2022-08-11,23934.39,23954.05,24918.54,23852.13,22861376136.204643,23917.2,18562187367.96329,1881.22412109375,1789.699951171875,3.7105000019073486,21638.4,8879138.0,0.0893,21325473.21493576,153025563656.0,196079850.92206284,,9736268.0,0.0006671764,0.615,7.372333333333333e-05
2022-08-12,24403.68,23933.09,24456.5,23583.0,16285526211.96848,24387.5,11446334088.8081,1957.2464599609373,1798.5999755859375,3.6760001182556152,21638.4,8879138.0,0.1063,23095682.98951681,152972057827.0,215687835.61090487,,6612022.0,0.0006616067,0.557,2.3506666666666663e-05
2022-08-13,24441.38,24401.7,24888.0,24291.22,15159290015.91558,24429.0,10577167655.58233,1981.3365478515625,1798.5999755859375,3.6760001182556152,21638.4,8879138.0,0.1074,21320923.690783795,152792093401.0,194679281.45149755,,6020627.0,0.0006710684,0.532,2.35e-05
2022-08-14,24305.24,24443.06,25047.56,24144.0,14950454076.915009,24294.1,10730828908.19903,1936.802001953125,1798.5999755859375,3.6760001182556152,21638.4,8879138.0,0.1034,20385924.134926945,153037411751.0,186275858.57764184,,5877914.0,0.0006663579,0.575,1.1006666666666666e-05
2022-08-15,24094.82,24305.25,25211.32,23773.22,20321077107.56836,24085.2,17992336053.67933,1904.2281494140625,1781.4000244140625,3.628999948501587,21638.4,8879138.0,0.0951,22045864.670430303,152537087385.0,203082702.308532,,8604551.0,0.0006592284,0.583,-1.3426666666666666e-05
2022-08-16,23854.74,24093.04,24247.49,23671.22,15397240089.620571,23843.0,11027935215.31227,1878.139404296875,1773.199951171875,3.6364998817443848,21638.4,8879138.0,0.087,22166164.86901254,152846785640.0,207284414.7538705,,6028866.0,0.0006539449,0.498,2.0896666666666663e-05
2022-08-17,23342.66,23856.15,24446.71,23180.4,18609694315.94007,23333.1,15186136927.96825,1832.9996337890625,1760.300048828125,3.5980000495910645,21638.4,8849762.0,0.0668,19123272.58709193,152711071996.0,180673576.661738,,8369227.0,0.000637238,0.554,3.364e-05
2022-08-18,23191.2,23342.66,23600.0,23111.04,15837343271.06598,23185.1,8134736996.02001,1847.0078125,1755.300048828125,3.6465001106262207,21638.4,8849762.0,0.0623,21069744.505222123,152691920803.0,202447354.27677864,,5207987.0,0.0006391804,0.617,8.520666666666668e-05
2022-08-19,20834.39,23191.45,23208.67,20783.57,25988523143.769608,20824.9,19700159303.89833,1612.9873046875,1747.5999755859375,3.683500051498413,21638.4,8849762.0,-0.0393,24267775.107243106,152477326032.0,250867150.5606109,,11275114.0,0.0005755246,0.524,1.787333333333334e-05
2022-08-20,21140.07,20834.39,21382.85,20761.9,22225445042.15789,21127.8,10362322320.64405,1577.0037841796875,1747.5999755859375,3.683500051498413,21638.4,8849762.0,-0.0272,19705405.47986608,152362260185.0,209995535.8811957,,6575199.0,0.0005754374,0.524,-3.406333333333333e-05
2022-08-21,21515.61,21140.07,21800.0,21069.11,20476394246.626328,21505.6,9076418907.61454,1619.3189697265625,1747.5999755859375,3.683500051498413,21638.4,8849762.0,-0.0078,19509004.32590276,152270400829.0,205767438.51073447,,5629505.0,0.0005862504,0.516,-2.9266666666666665e-05
2022-08-22,21399.83,21516.7,21548.71,20890.18,24177721095.75551,21387.0,12492356305.43505,1622.505859375,1734.0,3.670500040054321,21638.4,8849762.0,-0.0191,19259934.292338543,152245000573.0,204358071.36758927,,7339803.0,0.0005747123,0.62,-2.428666666666667e-05
2022-08-23,21529.12,21400.75,21684.87,20890.14,22777571502.409336,21518.2,13030512975.03382,1662.7698974609375,1746.800048828125,3.704499959945679,21638.4,8849762.0,-0.0078,22976568.88697797,152041615388.0,242410953.7902015,,7434395.0,0.000584694,0.525,-2.1766666666666663e-05
2022-08-24,21368.08,21529.11,21900.0,21145.0,21787915006.426186,21354.9,10795887952.94642,1657.0592041015625,1747.800048828125,3.660500049591065,21638.4,8851436.0,-0.0125,19575079.899263803,152170678613.0,205767438.51073447,,6183788.0,0.0005880633,0.577,-1.7939999999999998e-05
2022-08-25,21559.04,21368.05,21819.88,21310.15,20546459530.806057,21548.3,8976368825.999,1696.45703125,1757.699951171875,3.7105000019073486,21638.4,8851436.0,-0.0045,21466424.1076261,152185442292.0,224089197.1652116,,5038836.0,0.0005870006,0.6,2.052e-05
2022-08-26,20241.05,21559.04,21886.77,20107.9,27981701998.56948,20228.7,18923645109.31387,1507.7828369140625,1736.0999755859375,3.7114999294281006,21638.4,8851436.0,-0.0701,23296142.16123212,152233643028.0,248048418.3038078,,10015819.0,0.0005610966,0.49,1.3663333333333334e-05
2022-08-27,20037.6,20239.14,20402.93,19800.0,20544290023.2838,20023.9,9430185077.10662,1491.39501953125,1736.0999755859375,3.7114999294281006,21638.4,8851436.0,-0.0802,18231715.109723028,152297729898.0,204358071.36758927,,6011214.0,0.0005422981,0.535,-4.498e-05
2022-08-28,19555.61,20037.6,20171.18,19520.0,17105113886.942984,19547.5,7703477819.25788,1430.54736328125,1736.0999755859375,3.7114999294281006,21638.4,8851436.0,-0.1004,20095897.30850835,152351761974.0,226907929.42201468,,4931116.0,0.0005426772,0.539,-4.199e-05
2022-08-29,20285.73,19555.61,20433.62,19550.79,19716982499.980804,20275.5,11969489778.36106,1553.037353515625,1736.5999755859375,3.626499891281128,21638.4,8851436.0,-0.068,19639193.53310937,152144101946.0,221270464.9084084,,6812963.0,0.0005488833,0.545,-9.957333333333332e-05
2022-08-30,19811.66,20287.2,20576.25,19540.0,22958307429.51024,19803.1,15387324341.7651,1523.8388671875,1723.199951171875,3.5450000762939453,21638.4,8851436.0,-0.0906,20319963.940958124,152295937618.0,228317294.53567275,,8015183.0,0.0005395382,0.497,-2.712e-05
2022-08-31,20050.02,19813.03,20490.0,19797.94,24198852575.70884,20041.5,14364997156.93659,1553.6849365234375,1712.800048828125,3.5185000896453857,21638.4,8826093.0,-0.0793,18418300.48281718,152611401534.0,220515247.0319977,,8008127.0,0.0005472407,0.472,2.88e-05
2022-09-01,20131.46,20048.44,20208.37,19565.66,22812486135.42691,20122.5,13771147297.87754,1586.1767578125,1696.5999755859375,3.414499998092652,21536.7,8826093.0,-0.0743,17194928.209721062,152415746960.0,212503107.4182565,,8021366.0,0.0005441159,0.439,5.095333333333333e-05
2022-09-02,19951.86,20132.64,20441.26,19755.29,22959418003.60963,19941.0,13442087838.13621,1577.220458984375,1709.800048828125,3.421499967575073,21536.7,8826093.0,-0.0818,16203115.89556704,152349034405.0,198644209.06016544,,7341571.0,0.0005410882,0.498,3.948666666666667e-05
2022-09-03,19831.9,19950.98,20055.93,19652.72,16222435204.500126,19820.7,5652779448.41072,1556.8726806640625,1709.800048828125,3.421499967575073,21536.7,8826093.0,-0.0896,18228589.968118127,152159812145.0,226362005.77634773,,3696795.0,0.0005347543,0.575,3.452666666666666e-05
2022-09-04,20000.3,19832.45,20029.23,19583.1,18407140259.79684,19992.7,7853749068.4689,1577.6416015625,1709.800048828125,3.421499967575073,21536.7,8826093.0,-0.0811,20798859.93155629,152185409511.0,258699436.7568429,,4417150.0,0.0005376405,0.52,2.723333333333333e-05
2022-09-05,19796.84,20000.3,20057.27,19633.83,20219242540.93384,19784.9,8837636837.41192,1617.1832275390625,1709.800048828125,3.421499967575073,21536.7,8826093.0,-0.0897,18918387.17664705,152011071613.0,235601272.0875497,,5021556.0,0.001042,0.461,4.089e-05
2022-09-06,18790.61,19795.34,20180.0,18649.51,27678212418.121704,18781.5,18444352721.94751,1561.74853515625,1700.4000244140625,3.469000101089477,21536.7,8826093.0,-0.143,17328666.438984726,151943086950.0,218662618.29239127,,10335978.0,0.000992,0.486,1.1903333333333332e-05
2022-09-07,19292.84,18790.61,19464.06,18510.77,24885090939.341324,19287.0,11283513643.93365,1629.9063720703125,1715.300048828125,3.437999963760376,21536.7,8822401.0,-0.1161,17291716.024122756,151955991728.0,224822129.166526,,6998657.0,0.001014,0.424,-3.1173333333333335e-05
2022-09-08,19319.77,19292.85,19458.25,19012.0,23584448938.12233,19309.3,10329897060.9389,1635.34765625,1708.0,3.5360000133514404,21536.7,8822401.0,-0.114,15283412.004484944,152053956252.0,195564453.62309808,,6623983.0,0.0005217525,0.544,3.2046666666666666e-05
2022-09-09,21360.11,19320.54,21597.22,19291.75,33575170339.20555,21352.0,20595406252.57019,1719.08544921875,1716.199951171875,3.5810000896453857,21536.7,8822401.0,-0.0081,19052960.61903184,152207431395.0,226362005.77634773,,11504187.0,0.000575054,0.591,7.104000000000001e-05
2022-09-10,21648.34,21361.62,21810.8,21111.13,26549336357.086937,21639.5,10528881955.93716,1776.2037353515625,1716.199951171875,3.5810000896453857,21536.7,8822401.0,0.0082,21004491.74748428,152312491811.0,241760782.96168444,,6646435.0,0.000581207,0.691,9.921333333333332e-05
2022-09-11,21826.87,21647.21,21860.0,21350.0,22200433020.49497,21820.3,9093590170.7937,1761.800048828125,1716.199951171875,3.5810000896453857,21536.7,8822401.0,0.0092,24703948.750221964,152410395445.0,281797599.2087124,,5735900.0,0.000580549,0.595,7.942333333333334e-05
2022-09-12,22395.74,21826.87,22488.0,21538.51,34341234438.05516,22386.0,18100462871.90017,1713.7652587890625,1728.0999755859375,3.625499963760376,21536.7,8822401.0,0.037,21163702.68969915,152409364573.0,235601272.0875497,,10740898.0,0.0006014834,0.482,9.415333333333334e-05
2022-09-13,20173.57,22395.44,22799.0,19860.0,37435490709.90925,20162.5,26055120562.0565,1580.7879638671875,1705.0,3.5810000896453857,21536.7,8822401.0,-0.0645,18322430.88552734,152386885613.0,212237771.66655177,,14700769.0,0.0005401948,0.449,9.988333333333333e-05
2022-09-14,20226.71,20173.62,20541.48,19617.62,27539343363.072136,20217.0,13338081191.69107,1634.7550048828125,1696.5,3.5455000400543213,21536.7,8832759.0,-0.0592,16031527.238134086,152386513488.0,202308898.95543608,,8931187.0,0.0005427483,0.507,-7.406666666666667e-06
2022-09-15,19701.88,20227.17,20330.24,19497.0,26610209583.86411,19690.8,13275371720.98828,1471.6934814453125,1665.4000244140625,3.5234999656677246,21536.7,8832759.0,-0.0872,18353264.92563166,152039891435.0,234168568.49770647,,9063069.0,0.0005334385,0.443,3.712333333333334e-05
2022-09-16,19803.3,19701.88,19890.0,19320.01,23641719584.38669,19792.5,10699906720.22641,1432.44775390625,1671.699951171875,3.561000108718872,21536.7,8832759.0,-0.0844,15749363.04419428,151801175715.0,203901883.69419253,,7095653.0,0.0005306112,0.601,5.1076666666666665e-05
2022-09-17,20113.62,19803.3,20189.0,19748.08,19002325360.350742,20102.0,6678646550.85602,1469.74169921875,1671.699951171875,3.561000108718872,21536.7,8832759.0,-0.0638,21196058.52434818,151674918156.0,270807189.9623499,,4694255.0,0.0005374567,0.527,2.942333333333333e-05
2022-09-18,19416.18,20112.61,20117.26,19335.62,22612625125.551624,19404.5,9879306624.60703,1335.3291015625,1671.699951171875,3.561000108718872,21536.7,8832759.0,-0.1014,19092768.0770734,151720567144.0,245319452.49341664,,5993208.0,0.0005241551,0.449,5.9373333333333336e-05
2022-09-19,19537.02,19417.45,19686.2,18232.56,28574080291.43085,19528.6,18855643585.82462,1377.5413818359375,1666.199951171875,3.557499885559082,21536.7,8832759.0,-0.0933,15458185.946996177,151683917082.0,207087850.8778092,,11519234.0,0.0005238864,0.507,-1.7026666666666667e-05
2022-09-20,18875.0,19537.02,19634.62,18711.87,24898144476.522343,18866.8,15185745305.0411,1324.38818359375,1659.699951171875,3.5480000972747803,21536.7,8832759.0,-0.132,18206403.36480042,151816393277.0,242133487.6036962,,9303279.0,0.0005083398,0.462,5.1296666666666666e-05
2022-09-21,18461.36,18874.31,19956.0,18125.98,25387812512.882584,18447.5,22278202291.21906,1252.6077880859375,1664.5999755859375,3.51200008392334,21536.7,8816802.0,-0.1534,16760777.456892014,152058295641.0,224610669.2407528,,14581191.0,0.0004951066,0.441,3.131666666666667e-05
2022-09-22,19401.63,18461.36,19550.17,18356.39,21649237596.781937,19392.5,16203598692.71296,1327.68017578125,1670.800048828125,3.498500108718872,21536.7,8816802.0,-0.0995,15172104.53498387,151894828584.0,203901883.69419253,,10219446.0,0.0005148368,0.464,-3.649e-05
2022-09-23,19289.91,19401.63,19500.0,18531.42,21751274997.837708,19280.7,15886090825.79674,1328.259521484375,1645.300048828125,3.371500015258789,21536.7,8816802.0,-0.1042,16028974.87094256,151891281872.0,215052767.68990275,,9393195.0,0.0005092161,0.492,1.7373333333333332e-05
2022-09-24,18920.5,19288.57,19316.14,18805.34,14103347449.768703,18911.0,7188116884.43088,1317.9932861328125,1645.300048828125,3.371500015258789,21536.7,8816802.0,-0.1274,17397494.802839167,151677305146.0,232575586.05284625,,4916665.0,0.0005065494,0.493,3.3226666666666665e-05
2022-09-25,18807.38,18921.99,19180.21,18629.2,12924444307.57463,18799.7,7774394534.94385,1294.216796875,1645.300048828125,3.371500015258789,21536.7,8816802.0,-0.135,17430766.10623453,151651297440.0,234168568.49770647,,4899517.0,0.0005015494,0.515,2.415e-05
2022-09-26,19227.82,18809.13,19318.96,18680.72,22490640414.629646,19216.3,14803230763.46802,1335.3201904296875,1623.300048828125,3.313499927520752,21536.7,8816802.0,-0.1107,17836153.8522396,151368014958.0,238947520.4200796,,9041768.0,0.0005105683,0.441,2.511e-05
2022-09-27,19079.13,19226.68,20385.86,18816.32,29911284160.77109,19070.1,25574742142.98837,1330.127685546875,1626.699951171875,3.322999954223633,21536.7,8816802.0,-0.1154,15886325.70953486,150581018708.0,205494866.1390528,,14275424.0,0.000508173,0.523,6.927333333333333e-05
2022-09-28,19412.82,19078.1,19790.0,18471.28,27067080330.792686,19407.3,21809407277.4523,1337.410888671875,1660.4000244140625,3.381999969482422,21536.7,8795567.0,-0.0947,17904089.02562859,150489559988.0,234113533.83376324,,12263574.0,0.0005248532,0.502,1.8006666666666665e-05
2022-09-29,19591.51,19412.82,19645.52,18843.01,20992054670.97827,19582.5,19151664008.3373,1335.65234375,1658.5,3.440000057220459,21536.7,8795567.0,-0.0895,17311096.006670937,149990504524.0,222928607.6727852,,10418338.0,0.0005190138,0.591,6.669e-05
2022-09-30,19422.61,19590.54,20185.0,19155.36,23447394007.56124,19411.7,20985538466.48879,1327.9786376953125,1662.4000244140625,3.441999912261963,21536.7,8795567.0,-0.0946,20681080.866690986,149499369943.0,263461080.36655265,,11670812.0,0.0005177119,0.63,0.0001
